english word,anger,fear,anticipation,trust,surprise,sadness,joy,disgust,review,sentence
prior,0,0,0,0,0,0,0,0,11,6
arrival,0,0,1,0,0,0,0,0,11,6
provide,0,0,0,1,0,0,0,0,11,6
room,0,0,0,0,0,0,0,0,11,6
view,0,0,0,0,0,0,0,0,11,6
building,0,0,0,0,0,0,0,0,11,6
request,0,0,0,0,0,0,0,0,11,6
room,0,0,0,0,0,0,0,0,11,7
decent,0,0,0,0,0,0,0,0,11,7
size,0,0,0,0,0,0,0,0,11,7
bathroom,0,0,0,0,0,0,0,0,11,7
powerful,1,1,1,1,0,0,1,1,11,7
shower,0,0,0,0,0,0,0,0,11,7
brown,0,0,0,0,0,0,0,0,11,7
product,0,0,0,0,0,0,0,0,11,7
hotel,0,0,0,0,0,0,0,0,11,8
lift,0,0,0,0,0,0,0,0,11,8
service,0,0,0,0,0,0,0,0,11,8
floor,0,0,0,0,0,0,0,0,11,8
wait,0,0,1,0,0,0,0,0,11,8
lift,0,0,0,0,0,0,0,0,11,8
concierge,0,0,0,0,0,0,0,0,11,9
front,0,0,0,0,0,0,0,0,11,9
desk,0,0,0,0,0,0,0,0,11,9
staff,0,0,0,0,0,0,0,0,11,9
helpful,0,0,0,1,0,0,1,0,11,9
courteous,0,0,0,0,0,0,0,0,11,9
bell,0,0,0,0,0,0,0,0,11,9
boy,0,0,0,0,0,0,0,1,11,9
wonderful,0,0,0,1,1,0,1,0,11,10
touch,0,0,0,0,0,0,0,0,11,10
urn,0,0,0,0,0,1,0,0,11,10
reception,0,0,0,0,0,0,0,0,11,10
area,0,0,0,0,0,0,0,0,11,10
morning,0,0,0,0,0,0,0,0,11,11
full,0,0,0,0,0,0,0,0,11,11
coffee,0,0,0,0,0,0,0,0,11,11
cup,0,0,0,0,0,0,0,0,11,11
afternoon,0,0,0,0,0,0,0,0,11,12
hot,1,0,0,0,0,0,0,0,11,12
cider,0,0,0,0,0,0,0,0,11,12
happy,0,0,1,1,0,0,1,0,11,13
choice,0,0,0,0,0,0,0,0,11,13
return,0,0,0,0,0,0,0,0,11,13
time,0,0,1,0,0,0,0,0,11,13
visit,0,0,0,0,0,0,0,0,11,13
hotel,0,0,0,0,0,0,0,0,12,0
good,0,0,1,1,1,0,1,0,12,0
high,0,0,0,0,0,0,0,0,12,1
quality,0,0,0,0,0,0,0,0,12,1
finish,0,0,0,0,0,0,0,0,12,1
bed,0,0,0,0,0,0,0,0,12,1
lovely,0,0,1,1,1,1,1,0,12,1
breakfast,0,0,0,0,0,0,0,0,12,1
location,0,0,0,0,0,0,0,0,12,2
hotel,0,0,0,0,0,0,0,0,12,3
minute,0,0,0,0,0,0,0,0,12,3
walk,0,0,0,0,0,0,0,0,12,3
center,0,0,0,1,0,0,0,0,12,3
avenue,0,0,0,0,0,0,0,0,12,3
subway,0,0,0,0,0,0,0,0,12,4
door,0,0,0,0,0,0,0,0,12,4
slight,0,0,0,0,0,0,0,0,12,5
critique,0,0,0,0,0,0,0,0,12,5
night,0,0,0,0,0,0,0,0,12,5
life,0,0,0,0,0,0,0,0,12,5
close,0,0,0,0,0,0,0,0,12,5
area,0,0,0,0,0,0,0,0,12,5
minor,0,0,0,0,0,0,0,0,12,6
issue,0,0,0,0,0,0,0,0,12,6
breakfast,0,0,0,0,0,0,0,0,12,7
acceptable,0,0,0,0,0,0,0,0,12,7
lovely,0,0,1,1,1,1,1,0,12,7
continental,0,0,0,0,0,0,0,0,12,7
breakfast,0,0,0,0,0,0,0,0,12,7
decent,0,0,0,0,0,0,0,0,12,7
coffee,0,0,0,0,0,0,0,0,12,7
fruit,0,0,0,0,0,0,0,0,12,7
juice,0,0,0,0,0,0,0,0,12,7
eat,0,0,0,0,0,0,0,0,12,8
grab,1,0,0,0,0,0,0,0,12,8
coffee,0,0,0,0,0,0,0,0,12,8
head,0,0,0,0,0,0,0,0,12,8
door,0,0,0,0,0,0,0,0,12,9
staff,0,0,0,0,0,0,0,0,12,9
find,0,0,0,0,0,0,0,0,12,9
rush,0,0,0,0,0,0,0,0,12,9
hour,0,0,0,0,0,0,0,0,12,9
rain,0,0,0,0,0,0,0,0,12,9
easy,0,0,0,0,0,0,0,0,12,9
thing,0,0,0,0,0,0,0,0,12,9
problem,0,1,0,0,0,1,0,0,12,10
safe,0,0,0,1,0,0,1,0,12,10
work,0,0,0,0,0,0,0,0,12,10
arrive,0,0,1,0,0,0,0,0,12,10
battery,1,0,0,0,0,0,0,0,12,10
fix,0,0,0,0,0,0,0,0,12,10
complaint,1,0,0,0,0,0,0,0,12,11
return,0,0,0,0,0,0,0,0,12,11
base,0,0,0,1,0,0,0,0,13,0
review,0,0,0,0,0,0,0,0,13,0
disappointed,1,0,0,0,0,1,0,1,13,1
location,0,0,0,0,0,0,0,0,13,2
room,0,0,0,0,0,0,0,0,13,2
large,0,0,0,0,0,0,0,0,13,2
good,0,0,1,1,1,0,1,0,13,2
condition,0,0,0,0,0,0,0,0,13,2
appoint,0,0,0,0,0,0,0,0,13,2
staff,0,0,0,0,0,0,0,0,13,2
friendly,0,0,1,1,0,0,1,0,13,2
helpful,0,0,0,1,0,0,1,0,13,2
location,0,0,0,0,0,0,0,0,13,3
mid,0,0,0,0,0,0,0,0,13,3
event,0,0,0,0,0,0,0,0,13,3
attraction,0,0,0,0,0,0,0,0,13,3
plan,0,0,1,0,0,0,0,0,13,3
close,0,0,0,0,0,0,0,0,13,4
easy,0,0,0,0,0,0,0,0,13,4
walk,0,0,0,0,0,0,0,0,13,4
time,0,0,1,0,0,0,0,0,13,4
square,0,0,0,0,0,0,0,0,13,4
crowd,0,0,0,0,0,0,0,0,13,4
noise,0,0,0,0,0,0,0,0,13,4
subway,0,0,0,0,0,0,0,0,13,5
add,0,0,0,0,0,0,0,0,13,5
convenience,0,0,0,0,0,0,0,0,13,5
guest,0,0,0,0,0,0,0,0,13,6
room,0,0,0,0,0,0,0,0,13,6
large,0,0,0,0,0,0,0,0,13,6
bath,0,0,0,0,0,0,0,0,13,6
small,0,0,0,0,0,0,0,0,13,6
recommend,0,0,0,1,0,0,0,0,13,6
friend,0,0,0,1,0,0,1,0,13,6
stay,0,0,0,0,0,0,0,0,13,6
visit,0,0,0,0,0,0,0,0,13,6
service,0,0,0,0,0,0,0,0,14,0
location,0,0,0,0,0,0,0,0,14,0
cleanliness,0,0,0,0,0,0,0,0,14,0
outstanding,0,0,0,0,0,0,1,0,14,0
hot,1,0,0,0,0,0,0,0,14,1
water,0,0,0,0,0,0,0,0,14,1
suppose,0,0,0,0,0,0,0,0,14,1
hotel,0,0,0,0,0,0,0,0,14,6
walk,0,0,0,0,0,0,0,0,14,6
full,0,0,0,0,0,0,0,0,14,6
flavor,0,0,0,0,0,0,0,0,14,6
avenue,0,0,0,0,0,0,0,0,14,6
favorite,0,0,0,1,0,0,1,0,15,0
hotel,0,0,0,0,0,0,0,0,15,0
city,0,0,0,0,0,0,0,0,15,0
stay,0,0,0,0,0,0,0,0,15,1
intimate,0,0,1,1,0,0,1,0,15,2
atmosphere,0,0,0,0,0,0,0,0,15,2
attentive,0,0,0,1,0,0,0,0,15,2
courteous,0,0,0,0,0,0,0,0,15,2
staff,0,0,0,0,0,0,0,0,15,2
wonderful,0,0,0,1,1,0,1,0,15,2
location,0,0,0,0,0,0,0,0,15,2
street,0,0,0,0,0,0,0,0,15,2
central,0,0,0,0,0,0,0,0,15,2
park,0,0,0,0,0,0,0,0,15,2
wonderful,0,0,0,1,1,0,1,0,15,3
bar,0,0,0,0,0,0,0,0,15,3
restaurant,0,0,0,0,0,0,0,0,15,3
stay,0,0,0,0,0,0,0,0,15,5
sherry,0,0,0,0,0,0,0,0,15,5
suggest,0,0,0,1,0,0,0,0,15,5
stay,0,0,0,0,0,0,0,0,15,6
talk,0,0,0,0,0,0,0,0,15,6
pull,0,0,0,0,0,0,0,0,16,0
curb,0,0,0,0,0,0,0,0,16,0
front,0,0,0,0,0,0,0,0,16,0
hotel,0,0,0,0,0,0,0,0,16,0
greet,0,0,0,0,0,0,0,0,16,0
immediately,0,0,1,0,0,0,0,0,16,0
luggage,0,0,0,0,0,0,0,0,16,1
hotel,0,0,0,0,0,0,0,0,16,1
car,0,0,0,0,0,0,0,0,16,1
care,0,0,0,0,0,0,0,0,16,1
love,0,0,0,0,0,0,1,0,17,0
hotel,0,0,0,0,0,0,0,0,17,0
location,0,0,0,0,0,0,0,0,17,1
block,0,0,0,0,0,0,0,0,17,1
subway,0,0,0,0,0,0,0,0,17,1
bedroom,0,0,0,0,0,0,0,0,17,2
suite,0,0,0,0,0,0,0,0,17,2
floor,0,0,0,0,0,0,0,0,17,2
wonderful,0,0,0,1,1,0,1,0,17,2
view,0,0,0,0,0,0,0,0,17,2
river,0,0,0,0,0,0,0,0,17,2
upper,0,0,0,0,0,0,0,0,17,2
side,0,0,0,0,0,0,0,0,17,2
lovely,0,0,1,1,1,1,1,0,17,3
subtle,0,0,0,0,0,0,0,0,17,3
green,0,0,0,1,0,0,1,0,17,3
room,0,0,0,0,0,0,0,0,17,3
large,0,0,0,0,0,0,0,0,17,3
standard,0,0,0,0,0,0,0,0,17,3
area,0,0,0,0,0,0,0,0,17,4
lounge,0,0,0,0,0,0,0,0,17,4
convert,0,0,0,0,0,0,0,0,17,4
double,0,0,0,0,0,0,0,0,17,4
bed,0,0,0,0,0,0,0,0,17,4
child,0,0,1,0,0,0,1,0,17,4
handy,0,0,0,0,0,0,0,0,17,5
eat,0,0,0,0,0,0,0,0,17,5
breakfast,0,0,0,0,0,0,0,0,17,5
cook,0,0,0,0,0,0,0,0,17,6
meal,0,0,0,0,0,0,0,0,17,6
limit,0,0,0,0,0,0,0,0,17,6
cutlery,0,0,0,0,0,0,0,0,17,6
fairway,0,0,0,0,0,0,0,0,17,7
market,0,0,0,0,0,0,0,0,17,7
road,0,0,0,0,0,0,0,0,17,7
hotel,0,0,0,0,0,0,0,0,17,7
amaze,0,0,0,0,1,0,0,0,17,8
variety,0,0,0,0,0,0,0,0,17,8
produce,0,0,0,0,0,0,0,0,17,8
ready,0,0,1,0,0,0,0,0,17,8
cook,0,0,0,0,0,0,0,0,17,8
meal,0,0,0,0,0,0,0,0,17,8
laundry,0,0,0,0,0,0,0,0,17,9
floor,0,0,0,0,0,0,0,0,17,9
extremely,0,0,0,0,0,0,0,0,17,9
handy,0,0,0,0,0,0,0,0,17,9
load,0,0,0,0,0,0,0,0,17,11
change,0,1,0,0,0,0,0,0,17,11
front,0,0,0,0,0,0,0,0,17,11
reception,0,0,0,0,0,0,0,0,17,11
staff,0,0,0,0,0,0,0,0,17,12
front,0,0,0,0,0,0,0,0,17,12
friendly,0,0,1,1,0,0,1,0,17,12
helpful,0,0,0,1,0,0,1,0,17,12
lift,0,0,0,0,0,0,0,0,17,13
desk,0,0,0,0,0,0,0,0,17,13
map,0,0,0,0,0,0,0,0,17,13
map,0,0,0,0,0,0,0,0,17,14
subway,0,0,0,0,0,0,0,0,17,14
street,0,0,0,0,0,0,0,0,17,14
main,0,0,0,0,0,0,0,0,17,14
attraction,0,0,0,0,0,0,0,0,17,14
good,0,0,1,1,1,0,1,0,17,15
bottle,0,0,0,0,0,0,0,0,17,15
shop,0,0,0,0,0,0,0,0,17,15
door,0,0,0,0,0,0,0,0,17,15
hotel,0,0,0,0,0,0,0,0,17,15
stay,0,0,0,0,0,0,0,0,18,0
upper,0,0,0,0,0,0,0,0,18,0
side,0,0,0,0,0,0,0,0,18,0
good,0,0,1,1,1,0,1,0,18,0
thing,0,0,0,0,0,0,0,0,18,0
hotel,0,0,0,0,0,0,0,0,18,0
beacon,0,0,0,0,0,0,0,0,18,0
stayed,0,0,0,0,0,0,0,0,18,1
base,0,0,0,1,0,0,0,0,18,1
review,0,0,0,0,0,0,0,0,18,1
friendly,0,0,1,1,0,0,1,0,18,1
hotel,0,0,0,0,0,0,0,0,18,1
friendly,0,0,1,1,0,0,1,0,18,2
hotel,0,0,0,0,0,0,0,0,18,2
suite,0,0,0,0,0,0,0,0,18,2
special,0,0,0,0,0,0,1,0,18,3
program,0,0,0,0,0,0,0,0,18,3
kid,0,0,0,0,0,0,0,0,18,3
size,0,0,0,0,0,0,0,0,18,4
queen,0,0,0,0,0,0,0,0,18,4
suite,0,0,0,0,0,0,0,0,18,4
kitchen,0,0,0,0,0,0,0,0,18,5
stay,0,0,0,0,0,0,0,0,18,5
future,0,0,0,0,0,0,0,0,18,5
room,0,0,0,0,0,0,0,0,18,6
foot,0,0,0,0,0,0,0,0,18,9
bed,0,0,0,0,0,0,0,0,18,9
complaint,1,0,0,0,0,0,0,0,18,9
describe,0,0,0,0,0,0,0,0,18,9
amenity,0,0,0,0,0,0,0,0,18,9
coffee,0,0,0,0,0,0,0,0,18,11
service,0,0,0,0,0,0,0,0,18,11
room,0,0,0,0,0,0,0,0,18,11
desk,0,0,0,0,0,0,0,0,18,11
area,0,0,0,0,0,0,0,0,18,11
energy,0,0,0,0,0,0,0,0,18,11
efficient,0,0,1,1,0,0,0,0,18,11
room,0,0,0,0,0,0,0,0,18,11
put,0,0,0,0,0,0,0,0,18,11
room,0,0,0,0,0,0,0,0,18,11
card,0,0,0,0,0,0,0,0,18,11
device,0,0,0,0,0,0,0,0,18,11
control,0,0,0,0,0,0,0,0,18,11
electricity,0,0,0,0,0,0,0,0,18,11
save,0,0,0,1,0,0,1,0,18,11
energy,0,0,0,0,0,0,0,0,18,11
lovely,0,0,1,1,1,1,1,0,18,12
bathroom,0,0,0,0,0,0,0,0,18,12
hand,0,0,0,0,0,0,0,0,18,12
towel,0,0,0,0,0,0,0,0,18,12
holder,0,0,0,0,0,0,0,0,18,12
sofa,0,0,0,0,0,0,0,0,18,13
room,0,0,0,0,0,0,0,0,18,14
good,0,0,1,1,1,0,1,0,18,14
condition,0,0,0,0,0,0,0,0,18,14
shade,0,0,0,0,0,0,0,0,18,14
green,0,0,0,1,0,0,1,0,18,14
theme,0,0,0,0,0,0,0,0,18,14
hold,0,0,0,0,0,0,0,0,18,15
luggage,0,0,0,0,0,0,0,0,18,15
stay,0,0,0,0,0,0,0,0,18,15
city,0,0,0,0,0,0,0,0,18,15
worry,0,1,1,0,0,1,0,0,18,15
bag,0,0,0,0,0,0,0,0,18,15
park,0,0,0,0,0,0,0,0,18,16
garage,0,0,0,0,0,0,0,0,18,16
corner,0,0,0,0,0,0,0,0,18,16
close,0,0,0,0,0,0,0,0,18,16
diner,0,0,0,0,0,0,0,0,18,17
dinner,0,0,0,0,0,0,0,0,18,17
sufficient,0,0,0,0,0,0,0,0,18,17
friendly,0,0,1,1,0,0,1,0,18,18
front,0,0,0,0,0,0,0,0,18,18
desk,0,0,0,0,0,0,0,0,18,18
folk,0,0,0,0,0,0,0,0,18,18
helpful,0,0,0,1,0,0,1,0,18,18
breakfast,0,0,0,0,0,0,0,0,18,18
talk,0,0,0,0,0,0,0,0,18,18
convenient,0,0,0,0,0,0,0,0,18,19
museum,0,0,0,0,0,0,0,0,18,19
history,0,0,0,0,0,0,0,0,18,19
easy,0,0,0,0,0,0,0,0,18,19
catch,0,0,0,0,1,0,0,0,18,19
cab,0,0,0,0,0,0,0,0,18,19
subway,0,0,0,0,0,0,0,0,18,19
stay,0,0,0,0,0,0,0,0,18,20
happy,0,0,1,1,0,0,1,0,18,20
recommend,0,0,0,1,0,0,0,0,18,20
room,0,0,0,0,0,0,0,0,19,0
big,0,0,0,0,0,0,0,0,19,0
huge,0,0,0,0,0,0,0,0,19,0
bed,0,0,0,0,0,0,0,0,19,0
location,0,0,0,0,0,0,0,0,19,1
block,0,0,0,0,0,0,0,0,19,1
walk,0,0,0,0,0,0,0,0,19,1
subway,0,0,0,0,0,0,0,0,19,1
minute,0,0,0,0,0,0,0,0,19,1
ride,0,0,0,0,0,0,0,0,19,1
time,0,0,1,0,0,0,0,0,19,1
square,0,0,0,0,0,0,0,0,19,1
room,0,0,0,0,0,0,0,0,19,2
floor,0,0,0,0,0,0,0,0,19,2
view,0,0,0,0,0,0,0,0,19,2
build,0,0,0,0,0,0,0,0,19,2
central,0,0,0,0,0,0,0,0,19,2
park,0,0,0,0,0,0,0,0,19,2
building,0,0,0,0,0,0,0,0,19,2
sway,0,0,0,0,0,0,0,0,19,2
windy,0,0,0,0,0,0,0,0,19,2
weather,0,0,0,0,0,0,0,0,19,2
weird,0,0,0,0,0,0,0,1,19,2
close,0,0,0,0,0,0,0,0,19,3
central,0,0,0,0,0,0,0,0,19,3
park,0,0,0,0,0,0,0,0,19,3
check,0,0,0,0,0,0,0,0,19,3
cafe,0,0,0,0,0,0,0,0,19,3
breakfast,0,0,0,0,0,0,0,0,19,3
fairway,0,0,0,0,0,0,0,0,19,3
bakery,0,0,0,0,0,0,0,0,19,3
breakfast,0,0,0,0,0,0,0,0,19,3
stayed,0,0,0,0,0,0,0,0,20,0
property,0,0,0,0,0,0,0,0,20,0
week,0,0,0,0,0,0,0,0,20,0
king,0,0,0,0,0,0,0,0,20,1
suite,0,0,0,0,0,0,0,0,20,1
suite,0,0,0,0,0,0,0,0,20,1
bedroom,0,0,0,0,0,0,0,0,20,1
bath,0,0,0,0,0,0,0,0,20,1
room,0,0,0,0,0,0,0,0,20,2
rear,0,0,0,0,0,0,0,0,20,2
building,0,0,0,0,0,0,0,0,20,2
problem,0,1,0,0,0,1,0,0,20,2
lower,0,0,0,0,0,1,0,0,20,2
floor,0,0,0,0,0,0,0,0,20,2
air,0,0,0,0,0,0,0,0,20,2
shaft,0,0,0,0,0,0,0,0,20,2
floor,0,0,0,0,0,0,0,0,20,2
decent,0,0,0,0,0,0,0,0,20,2
view,0,0,0,0,0,0,0,0,20,2
television,0,0,0,0,0,0,0,0,20,3
room,0,0,0,0,0,0,0,0,20,3
staff,0,0,0,0,0,0,0,0,20,4
friendly,0,0,1,1,0,0,1,0,20,4
helpful,0,0,0,1,0,0,1,0,20,4
market,0,0,0,0,0,0,0,0,20,5
street,0,0,0,0,0,0,0,0,20,5
handy,0,0,0,0,0,0,0,0,20,5
breakfast,0,0,0,0,0,0,0,0,20,5
item,0,0,0,0,0,0,0,0,20,5
snack,0,0,0,0,0,0,0,0,20,5
couple,0,0,0,0,0,0,0,0,20,6
short,0,0,0,0,0,0,0,0,20,6
block,0,0,0,0,0,0,0,0,20,6
street,0,0,0,0,0,0,0,0,20,6
subway,0,0,0,0,0,0,0,0,20,6
station,0,0,0,0,0,0,0,0,20,7
pick,0,0,0,0,0,0,0,0,20,7
train,0,0,0,0,0,0,0,0,20,7
previously,0,0,0,0,0,0,0,0,20,8
stay,0,0,0,0,0,0,0,0,20,8
hotel,0,0,0,0,0,0,0,0,20,8
accompany,0,0,0,0,0,0,0,0,20,8
price,0,0,0,0,0,0,0,0,20,8
beacon,0,0,0,0,0,0,0,0,20,8
recommend,0,0,0,1,0,0,0,0,20,9
stay,0,0,0,0,0,0,0,0,21,0
lovely,0,0,1,1,1,1,1,0,21,1
hotel,0,0,0,0,0,0,0,0,21,1
view,0,0,0,0,0,0,0,0,21,1
library,0,0,0,0,0,0,0,0,21,1
spacious,0,0,0,0,0,0,0,0,21,2
huge,0,0,0,0,0,0,0,0,21,2
bathroom,0,0,0,0,0,0,0,0,21,2
drink,0,0,0,0,0,0,0,0,21,3
snack,0,0,0,0,0,0,0,0,21,3
quiet,0,0,0,0,0,1,0,0,21,4
complaint,1,0,0,0,0,0,0,0,21,5
bag,0,0,0,0,0,0,0,0,21,5
cab,0,0,0,0,0,0,0,0,21,5
bit,0,0,0,0,0,0,0,0,21,6
luggage,0,0,0,0,0,0,0,0,21,6
open,0,0,0,0,0,0,0,0,21,6
door,0,0,0,0,0,0,0,0,21,6
entrance,0,0,0,0,0,0,0,0,21,6
black,0,0,0,0,0,1,0,0,21,6
door,0,0,0,0,0,0,0,0,21,6
mark,0,0,0,0,0,0,0,0,21,6
wander,0,0,0,0,0,0,0,0,21,7
bit,0,0,0,0,0,0,0,0,21,7
main,0,0,0,0,0,0,0,0,21,7
entrance,0,0,0,0,0,0,0,0,21,7
cab,0,0,0,0,0,0,0,0,21,9
train,0,0,0,0,0,0,0,0,21,9
station,0,0,0,0,0,0,0,0,21,9
walk,0,0,0,0,0,0,0,0,21,9
easy,0,0,0,0,0,0,0,0,21,10
feat,0,0,1,0,1,0,1,0,21,10
lot,0,0,0,0,0,0,0,0,21,10
luggage,0,0,0,0,0,0,0,0,21,10
walk,0,0,0,0,0,0,0,0,21,10
summon,0,0,0,0,0,0,0,0,21,11
cab,0,0,0,0,0,0,0,0,21,11
address,0,0,0,0,0,0,0,0,21,12
visit,0,0,0,0,0,0,0,0,21,12
lucky,0,0,0,0,1,0,1,0,22,0
night,0,0,0,0,0,0,0,0,22,0
stay,0,0,0,0,0,0,0,0,22,0
hotel,0,0,0,0,0,0,0,0,22,0
early,0,0,0,0,0,0,0,0,22,0
adult,0,0,0,0,0,0,0,0,22,1
daughter,0,0,0,0,0,0,1,0,22,1
stay,0,0,0,0,0,0,0,0,22,1
corner,0,0,0,0,0,0,0,0,22,1
room,0,0,0,0,0,0,0,0,22,1
twin,0,0,0,0,0,0,0,0,22,1
bed,0,0,0,0,0,0,0,0,22,1
ninth,0,0,0,0,0,0,0,0,22,1
floor,0,0,0,0,0,0,0,0,22,1
tough,0,0,0,0,0,1,0,0,22,2
find,0,0,0,0,0,0,0,0,22,2
good,0,0,1,1,1,0,1,0,22,2
hotel,0,0,0,0,0,0,0,0,22,2
bed,0,0,0,0,0,0,0,0,22,2
room,0,0,0,0,0,0,0,0,22,2
bonus,0,0,1,0,1,0,1,0,22,2
room,0,0,0,0,0,0,0,0,22,3
quiet,0,0,0,0,0,1,0,0,22,3
hear,0,0,0,0,0,0,0,0,22,4
room,0,0,0,0,0,0,0,0,22,4
street,0,0,0,0,0,0,0,0,22,4
noise,0,0,0,0,0,0,0,0,22,4
room,0,0,0,0,0,0,0,0,22,5
sleek,0,0,0,0,0,0,0,0,22,5
modern,0,0,0,0,0,0,0,0,22,5
design,0,0,0,0,0,0,0,0,22,5
spacious,0,0,0,0,0,0,0,0,22,5
standard,0,0,0,0,0,0,0,0,22,5
love,0,0,0,0,0,0,1,0,22,6
bathroom,0,0,0,0,0,0,0,0,22,6
cold,0,0,0,0,0,0,0,0,22,7
bottle,0,0,0,0,0,0,0,0,22,7
water,0,0,0,0,0,0,0,0,22,7
time,0,0,1,0,0,0,0,0,22,7
snack,0,0,0,0,0,0,0,0,22,7
room,0,0,0,0,0,0,0,0,22,7
touch,0,0,0,0,0,0,0,0,22,7
love,0,0,0,0,0,0,1,0,22,8
hotel,0,0,0,0,0,0,0,0,22,8
small,0,0,0,0,0,0,0,0,22,8
hip,0,0,0,0,0,0,0,0,22,8
clean,0,0,0,1,0,0,1,0,22,8
friendly,0,0,1,1,0,0,1,0,22,8
seat,0,0,0,0,0,0,0,0,22,11
lobby,0,0,0,0,0,0,0,0,22,11
invite,0,0,1,1,1,0,1,0,22,11
staff,0,0,0,0,0,0,0,0,22,12
young,0,0,1,0,1,0,1,0,22,12
experienced,0,0,0,1,0,0,0,0,22,12
find,0,0,0,0,0,0,0,0,22,12
hotel,0,0,0,0,0,0,0,0,22,12
hotel,0,0,0,0,0,0,0,0,22,12
restaurant,0,0,0,0,0,0,0,0,22,13
reservation,0,0,0,0,0,0,0,0,22,13
shop,0,0,0,0,0,0,0,0,22,13
information,0,0,0,0,0,0,0,0,22,13
general,0,0,0,1,0,0,0,0,22,13
information,0,0,0,0,0,0,0,0,22,13
easy,0,0,0,0,0,0,0,0,22,14
walk,0,0,0,0,0,0,0,0,22,14
grand,0,0,0,0,0,0,0,0,22,14
central,0,0,0,0,0,0,0,0,22,14
station,0,0,0,0,0,0,0,0,22,14
hop,0,0,0,0,0,0,0,0,22,14
subway,0,0,0,0,0,0,0,0,22,14
cab,0,0,0,0,0,0,0,0,22,14
easy,0,0,0,0,0,0,0,0,22,14
find,0,0,0,0,0,0,0,0,22,14
love,0,0,0,0,0,0,1,0,22,15
library,0,0,0,0,0,0,0,0,22,15
park,0,0,0,0,0,0,0,0,22,15
lovely,0,0,1,1,1,1,1,0,22,16
store,0,0,1,0,0,0,0,0,22,16
ice,0,0,0,0,0,0,0,0,22,16
skate,0,0,0,0,0,0,0,0,22,16
park,0,0,0,0,0,0,0,0,22,16
holiday,0,0,1,0,0,0,1,0,22,16
beat,0,0,0,0,0,0,0,0,22,17
center,0,0,0,1,0,0,0,0,22,17
book,0,0,0,0,0,0,0,0,22,17
problem,0,1,0,0,0,1,0,0,22,18
easily,0,0,0,0,0,0,0,0,22,18
lack,0,0,0,0,0,0,0,0,22,19
proper,0,0,0,0,0,0,0,0,22,19
room,0,0,0,0,0,0,0,0,22,19
architect,0,0,0,0,0,0,0,0,22,19
designer,0,0,0,0,0,0,0,0,22,19
woman,0,0,0,0,0,0,0,0,22,19
design,0,0,0,0,0,0,0,0,22,19
room,0,0,0,0,0,0,0,0,22,19
dark,0,0,0,0,0,1,0,0,22,20
difficult,0,1,0,0,0,0,0,0,22,20
ready,0,0,1,0,0,0,0,0,22,20
special,0,0,0,0,0,0,1,0,22,20
event,0,0,0,0,0,0,0,0,22,20
drawer,0,0,0,0,0,0,0,0,22,21
space,0,0,0,0,0,0,0,0,22,21
closet,0,0,0,0,0,0,0,0,22,21
minuscule,0,0,0,0,0,0,0,0,22,21
issue,0,0,0,0,0,0,0,0,22,22
problem,0,1,0,0,0,1,0,0,22,23
bed,0,0,0,0,0,0,0,0,22,23
twin,0,0,0,0,0,0,0,0,22,23
sleep,0,0,0,0,0,0,0,0,22,23
firm,0,0,0,0,0,0,0,0,22,24
memory,0,0,0,0,0,0,0,0,22,25
stay,0,0,0,0,0,0,0,0,22,25
hotel,0,0,0,0,0,0,0,0,23,0
space,0,0,0,0,0,0,0,0,23,0
challenge,1,1,0,0,0,0,0,0,23,0
note,0,0,0,0,0,0,0,0,23,0
property,0,0,0,0,0,0,0,0,23,0
avenue,0,0,0,0,0,0,0,0,23,1
property,0,0,0,0,0,0,0,0,23,1
location,0,0,0,0,0,0,0,0,23,1
room,0,0,0,0,0,0,0,0,23,1
wonderfully,0,0,0,0,1,0,1,0,23,1
design,0,0,0,0,0,0,0,0,23,1
appoint,0,0,0,0,0,0,0,0,23,1
staff,0,0,0,0,0,0,0,0,23,1
job,0,0,0,0,0,0,0,0,23,1
term,0,0,0,0,0,0,0,0,23,1
customer,0,0,0,0,0,0,0,0,23,1
service,0,0,0,0,0,0,0,0,23,1
wife,0,0,0,0,0,0,0,0,23,2
arrive,0,0,1,0,0,0,0,0,23,2
morning,0,0,0,0,0,0,0,0,23,2
hotel,0,0,0,0,0,0,0,0,23,2
sell,0,0,0,0,0,0,0,0,23,2
night,0,0,0,0,0,0,0,0,23,2
young,0,0,1,0,1,0,1,0,23,3
lady,0,0,0,0,0,0,0,0,23,3
check,0,0,0,0,0,0,0,0,23,3
quickly,0,0,0,0,0,0,0,0,23,3
phone,0,0,0,0,0,0,0,0,23,3
number,0,0,0,0,0,0,0,0,23,3
call,0,0,0,0,0,0,0,0,23,3
room,0,0,0,0,0,0,0,0,23,3
ready,0,0,1,0,0,0,0,0,23,3
breakfast,0,0,0,0,0,0,0,0,23,4
finish,0,0,0,0,0,0,0,0,23,4
call,0,0,0,0,0,0,0,0,23,4
room,0,0,0,0,0,0,0,0,23,4
ready,0,0,1,0,0,0,0,0,23,4
love,0,0,0,0,0,0,1,0,23,5
snack,0,0,0,0,0,0,0,0,23,5
beverage,0,0,0,0,0,0,0,0,23,5
lounge,0,0,0,0,0,0,0,0,23,5
drawback,0,0,0,0,0,0,0,0,23,6
slow,0,0,0,0,0,0,0,0,23,6
star,0,0,1,1,0,0,1,0,23,6
hotel,0,0,0,0,0,0,0,0,23,7
